trade_id,isin,quantity,price,trade_date,settlement_date,side,counter_party,broker_id
BKR003888,NO1904386734,979,311.45,2025-01-08,2025-01-09,Sell,BNY Mellon,BRK002
BKR003889,CH0624937537,8401,660.18,2025-04-09,2025-04-12,Buy,Northern Trust,BRK003
BKR003890,IK2490501706,9274,413.45,2025-05-15,2025-05-17,Buy,BNY Mellon,BRK002
BKR003891,HV8618392630,5568,424.79,2025-02-25,2025-02-28,Sell,HDFC Custodian,BRK004
BKR003892,DM1535494976,7307,560.75,2025-05-11,2025-05-13,Sell,Northern Trust,BRK002
BKR003893,IP6052900108,4874,784.46,2025-04-13,2025-04-16,Buy,Northern Trust,BRK003
BKR003894,ZX0769574949,1767,219.0,2025-05-06,2025-05-08,Buy,HDFC Custodian,BRK004
BKR003895,PU2031584740,8777,188.86,2025-03-17,2025-03-18,Buy,BNY Mellon,BRK002
BKR003896,FF9064142988,8389,398.26,2025-03-04,2025-03-06,Sell,Northern Trust,BRK003
BKR003897,PL8029900592,5733,124.81,2025-05-05,2025-05-07,Sell,Northern Trust,BRK004
BKR003898,GK9483434239,5590,355.11,2025-06-13,2025-06-14,Sell,State Street,BRK002
BKR003899,ES7724091241,3582,784.49,2025-01-24,2025-01-25,Buy,Northern Trust,BRK001
BKR003900,MF7604200182,4976,501.92,2025-04-08,2025-04-10,Sell,State Street,BRK003
BKR003901,EB7936213877,5266,345.31,2025-05-16,2025-05-17,Buy,BNY Mellon,BRK003
BKR003902,JL4799432553,2966,293.05,2025-01-17,2025-01-20,Buy,HDFC Custodian,BRK001
BKR003903,IO4397819913,1417,394.62,2025-03-16,2025-03-19,Sell,BNY Mellon,BRK004
BKR003904,BS5961846088,455,916.04,2025-02-08,2025-02-09,Buy,BNY Mellon,BRK004
BKR003905,WG6049316140,571,332.73,2025-02-07,2025-02-09,Sell,BNY Mellon,BRK001
BKR003906,OM6712961760,5374,578.42,2025-03-05,2025-03-06,Buy,HDFC Custodian,BRK001
BKR003907,WI2057774345,3402,810.57,2025-06-06,2025-06-08,Buy,State Street,BRK003
BKR003908,MI9140326347,1625,953.18,2025-01-23,2025-01-25,Buy,HDFC Custodian,BRK004
BKR003909,IZ9531909149,7104,674.55,2025-02-22,2025-02-23,Buy,HDFC Custodian,BRK002
BKR003910,PT2040334791,1092,759.64,2024-12-29,2025-01-01,Buy,HDFC Custodian,BRK002
BKR003911,GS1685246082,8909,841.13,2025-03-12,2025-03-14,Buy,HDFC Custodian,BRK004
BKR003912,IX7550212975,9138,864.57,2025-01-14,2025-01-17,Buy,BNY Mellon,BRK004
BKR003913,EU0741797218,4956,409.55,2025-01-17,2025-01-18,Sell,State Street,BRK001
BKR003914,DE8390097631,2649,58.14,2025-02-08,2025-02-10,Sell,HDFC Custodian,BRK003
BKR003915,RK1801861983,1022,695.01,2025-03-22,2025-03-23,Sell,HDFC Custodian,BRK001
BKR003916,XN7632810618,4624,896.42,2025-01-15,2025-01-16,Sell,BNY Mellon,BRK004
BKR003917,CU6551990256,3758,585.88,2025-04-23,2025-04-25,Buy,Northern Trust,BRK004
BKR003918,GX7751912139,8714,535.59,2025-06-07,2025-06-09,Buy,Northern Trust,BRK001
BKR003919,VV7709358168,3842,771.09,2025-05-17,2025-05-20,Buy,BNY Mellon,BRK004
BKR003920,PA6877621396,4097,657.79,2025-03-04,2025-03-06,Sell,HDFC Custodian,BRK003
BKR003921,TM1514777362,8712,599.42,2025-04-10,2025-04-13,Sell,State Street,BRK002
BKR003922,XS1336649654,1488,972.04,2025-01-31,2025-02-01,Sell,State Street,BRK002
BKR003923,SD0094196154,8733,759.94,2025-05-21,2025-05-24,Buy,State Street,BRK003
BKR003924,IF1472166220,2013,724.82,2025-05-25,2025-05-28,Buy,HDFC Custodian,BRK001
BKR003925,KY5081211272,4553,179.56,2025-01-05,2025-01-06,Buy,State Street,BRK002
BKR003926,JE6440223728,1419,525.5,2025-03-07,2025-03-10,Buy,BNY Mellon,BRK001
BKR003927,EG6553808864,2843,845.26,2025-06-07,2025-06-10,Sell,Northern Trust,BRK001
BKR003928,NO8367476348,4154,761.59,2025-01-28,2025-01-29,Buy,HDFC Custodian,BRK001
BKR003929,GP0724037582,3373,234.31,2024-12-24,2024-12-26,Sell,State Street,BRK002
BKR003930,PO3108790835,8501,620.22,2025-03-06,2025-03-08,Sell,State Street,BRK003
BKR003931,SM8967073702,1993,732.05,2025-03-15,2025-03-18,Sell,Northern Trust,BRK004
BKR003932,NN7853571546,1083,598.09,2025-01-15,2025-01-16,Sell,State Street,BRK001
BKR003933,WE7851892397,9447,699.08,2025-01-29,2025-01-30,Buy,Northern Trust,BRK004
BKR003934,SZ7306056601,2771,591.79,2025-03-12,2025-03-14,Buy,HDFC Custodian,BRK002
BKR003935,VU4074899164,9856,341.67,2025-01-07,2025-01-09,Buy,HDFC Custodian,BRK001
BKR003936,QU8784686478,4439,929.14,2025-03-18,2025-03-20,Sell,Northern Trust,BRK001
BKR003937,LF4036284474,5090,629.6,2025-06-07,2025-06-10,Buy,HDFC Custodian,BRK003
BKR003938,ER8233996194,2879,955.59,2025-05-13,2025-05-16,Buy,State Street,BRK001
BKR003939,FO9081872329,4660,942.5,2025-02-21,2025-02-24,Sell,HDFC Custodian,BRK002
BKR003940,NP7041758136,1296,689.72,2025-03-11,2025-03-13,Buy,BNY Mellon,BRK001
BKR003941,NT6731311066,1941,420.96,2024-12-28,2024-12-29,Sell,Northern Trust,BRK003
BKR003942,SS3503011751,597,298.6,2025-01-28,2025-01-31,Sell,Northern Trust,BRK004
BKR003943,BD0503900126,4073,766.87,2024-12-29,2024-12-31,Buy,BNY Mellon,BRK001
BKR003944,OH4305660254,5809,968.56,2025-03-06,2025-03-07,Buy,HDFC Custodian,BRK002
BKR003945,HH9120897233,8522,969.73,2025-05-15,2025-05-17,Buy,State Street,BRK003
BKR003946,JQ5891456499,688,940.67,2024-12-24,2024-12-25,Buy,BNY Mellon,BRK003
BKR003947,MA7184345034,951,826.22,2025-03-12,2025-03-13,Buy,BNY Mellon,BRK001
BKR003948,FT3998590293,9102,460.1,2025-02-13,2025-02-16,Buy,BNY Mellon,BRK002
BKR003949,ZL9280844546,7908,685.57,2025-05-23,2025-05-25,Sell,HDFC Custodian,BRK003
BKR003950,QW4501538820,4211,330.3,2025-01-07,2025-01-09,Buy,Northern Trust,BRK002
BKR003951,IC6444764766,9302,771.28,2025-06-07,2025-06-08,Sell,State Street,BRK002
BKR003952,WT6195102478,7079,957.37,2024-12-22,2024-12-23,Sell,Northern Trust,BRK002
BKR003953,UO9785204279,7786,375.66,2025-01-13,2025-01-16,Buy,State Street,BRK002
BKR003954,EL2490219558,8275,684.53,2025-05-02,2025-05-03,Buy,BNY Mellon,BRK002
BKR003955,NM9758461787,5897,318.03,2025-01-08,2025-01-11,Sell,State Street,BRK001
BKR003956,OF6924234900,9810,525.08,2025-02-15,2025-02-16,Sell,Northern Trust,BRK002
BKR003957,YL4879718670,4636,624.26,2025-01-10,2025-01-11,Buy,HDFC Custodian,BRK002
BKR003958,BD3849380304,5314,911.93,2025-03-15,2025-03-18,Sell,HDFC Custodian,BRK002
BKR003959,HR9791201314,7156,900.16,2025-05-19,2025-05-21,Sell,HDFC Custodian,BRK002
BKR003960,UU8946454884,5633,70.49,2025-01-01,2025-01-03,Buy,BNY Mellon,BRK002
BKR003961,LK7049827158,3683,344.44,2025-06-17,2025-06-18,Buy,State Street,BRK004
BKR003962,FA5092829630,5612,988.82,2025-02-13,2025-02-14,Sell,HDFC Custodian,BRK003
BKR003963,ZO9180250525,4787,221.42,2025-04-19,2025-04-20,Sell,State Street,BRK002
BKR003964,UC7313999264,7815,91.27,2025-06-12,2025-06-14,Sell,Northern Trust,BRK001
BKR003965,ZS5973716256,7216,195.13,2025-04-01,2025-04-03,Buy,State Street,BRK003
BKR003966,ZU0079588741,1867,113.03,2025-03-26,2025-03-29,Buy,State Street,BRK004
BKR003967,CK7822808275,9490,505.8,2025-03-12,2025-03-13,Sell,Northern Trust,BRK004
BKR003968,UY5833905392,5396,74.53,2025-04-25,2025-04-28,Buy,HDFC Custodian,BRK002
BKR003969,SS6318089622,1860,753.17,2025-04-13,2025-04-14,Sell,BNY Mellon,BRK002
BKR003970,VD8948987724,9604,689.91,2025-06-12,2025-06-14,Buy,BNY Mellon,BRK004
BKR003971,PD2838911799,2809,647.04,2025-05-17,2025-05-19,Sell,State Street,BRK004
BKR003972,HX1307172968,2382,418.46,2025-03-08,2025-03-09,Buy,Northern Trust,BRK002
BKR003973,WO4635824015,4077,100.83,2025-05-25,2025-05-26,Buy,HDFC Custodian,BRK004
BKR003974,WI6022753068,5886,442.61,2025-01-25,2025-01-28,Sell,HDFC Custodian,BRK001
BKR003975,EY5093970689,2516,922.32,2025-01-03,2025-01-05,Sell,Northern Trust,BRK003
BKR003976,XN7853965385,671,245.01,2025-04-01,2025-04-03,Sell,Northern Trust,BRK004
BKR003977,MA6369044517,4766,341.17,2025-03-20,2025-03-23,Sell,Northern Trust,BRK001
BKR003978,NE2240530774,5000,151.03,2025-04-19,2025-04-21,Buy,BNY Mellon,BRK002
BKR003979,HG5345836739,6837,678.4,2025-04-16,2025-04-18,Buy,State Street,BRK002
BKR003980,ZW3133217429,5697,557.89,2025-03-17,2025-03-19,Buy,BNY Mellon,BRK003
BKR003981,EO5510189863,8481,234.42,2025-01-20,2025-01-21,Buy,BNY Mellon,BRK004
BKR003982,QL3452883486,5225,255.11,2025-02-08,2025-02-09,Buy,Northern Trust,BRK002
BKR003983,JS0914132703,9941,549.61,2025-04-20,2025-04-21,Sell,BNY Mellon,BRK002
BKR003984,PV3609437601,5786,852.32,2024-12-25,2024-12-26,Sell,State Street,BRK003
BKR003985,LZ2686623796,5117,261.14,2025-01-26,2025-01-27,Buy,State Street,BRK001
BKR003986,LL0645691679,8646,900.31,2025-03-15,2025-03-16,Sell,State Street,BRK004
BKR003987,CP4196692486,7044,171.26,2025-03-17,2025-03-19,Buy,HDFC Custodian,BRK002
BKR003988,LU9585761563,216,96.83,2025-01-01,2025-01-03,Buy,BNY Mellon,BRK002
BKR003989,GS4852156003,6291,318.65,2025-03-27,2025-03-29,Buy,State Street,BRK001
BKR003990,FF8376547424,4018,160.69,2025-03-17,2025-03-20,Sell,Northern Trust,BRK002
BKR003991,LG0742569892,1232,221.09,2025-02-24,2025-02-26,Sell,BNY Mellon,BRK002
BKR003992,ZS2776739763,6476,838.11,2025-03-14,2025-03-16,Buy,State Street,BRK004
BKR003993,EM3162586152,3546,848.53,2025-06-09,2025-06-11,Buy,State Street,BRK003
BKR003994,GC9577278962,253,381.66,2024-12-24,2024-12-25,Sell,HDFC Custodian,BRK004
BKR003995,QZ5616898014,7373,811.95,2025-05-28,2025-05-29,Sell,State Street,BRK001
BKR003996,VO6005581173,8669,820.87,2025-01-21,2025-01-24,Sell,Northern Trust,BRK001
BKR003997,GU7939373046,6688,128.85,2025-04-29,2025-05-01,Buy,BNY Mellon,BRK001
BKR003998,AA6656645630,2709,85.12,2025-05-24,2025-05-26,Buy,HDFC Custodian,BRK001
BKR003999,NT6176303147,3159,764.88,2024-12-24,2024-12-25,Sell,Northern Trust,BRK003
BKR004000,OS8441867665,327,867.26,2025-04-28,2025-04-29,Sell,BNY Mellon,BRK003
BKR004001,LU5214799509,7162,764.79,2025-03-06,2025-03-08,Buy,Northern Trust,BRK003
BKR004002,TY0649933224,5717,245.73,2025-06-04,2025-06-06,Sell,Northern Trust,BRK002
BKR004003,OY8569903425,5561,526.1,2025-05-13,2025-05-15,Buy,HDFC Custodian,BRK002
BKR004004,ZG7286572521,4420,86.5,2025-05-20,2025-05-21,Sell,HDFC Custodian,BRK001
BKR004005,SN6922447807,1490,180.16,2025-05-31,2025-06-03,Sell,BNY Mellon,BRK002
BKR004006,GI8264579912,9918,497.69,2025-05-21,2025-05-24,Buy,BNY Mellon,BRK004
BKR004007,AG4276017264,4220,991.33,2025-01-14,2025-01-15,Buy,Northern Trust,BRK004
BKR004008,UK4442430059,1849,114.62,2025-02-25,2025-02-26,Sell,BNY Mellon,BRK004
BKR004009,FL3875141636,8691,191.56,2025-01-10,2025-01-11,Buy,State Street,BRK002
BKR004010,CU2876711134,7875,69.78,2025-02-14,2025-02-15,Sell,BNY Mellon,BRK002
BKR004011,GE1827937430,2646,918.04,2025-03-19,2025-03-22,Sell,State Street,BRK002
BKR004012,FG4770826427,8998,561.9,2025-01-20,2025-01-22,Buy,HDFC Custodian,BRK002
BKR004013,ZP3474059838,1420,648.86,2025-05-14,2025-05-15,Buy,Northern Trust,BRK003
BKR004014,LR6845686878,7889,632.85,2025-05-22,2025-05-25,Sell,State Street,BRK001
BKR004015,BJ2410672988,9789,485.85,2025-05-11,2025-05-13,Sell,State Street,BRK002
BKR004016,KK3831422333,4436,365.85,2025-02-23,2025-02-26,Sell,State Street,BRK001
BKR004017,UT5054468319,9306,776.55,2025-04-20,2025-04-22,Sell,Northern Trust,BRK003
BKR004018,ET2652359160,3065,530.37,2025-04-29,2025-05-02,Buy,State Street,BRK001
BKR004019,OR0199151593,6147,195.07,2025-06-12,2025-06-14,Sell,HDFC Custodian,BRK002
BKR004020,BH3209140623,9090,239.81,2025-04-01,2025-04-02,Sell,Northern Trust,BRK004
BKR004021,BY2425457843,2899,905.94,2025-01-26,2025-01-28,Sell,Northern Trust,BRK002
BKR004022,UF9838388885,3951,506.7,2025-05-24,2025-05-26,Buy,Northern Trust,BRK001
BKR004023,IF0249673425,3735,660.41,2025-02-14,2025-02-17,Buy,HDFC Custodian,BRK001
BKR004024,TA7046088860,9891,502.59,2024-12-24,2024-12-25,Sell,Northern Trust,BRK003
BKR004025,XF0083869830,5053,814.6,2025-02-12,2025-02-15,Sell,State Street,BRK002
BKR004026,LP7655366771,2204,937.62,2025-01-30,2025-01-31,Buy,HDFC Custodian,BRK003
BKR004027,EP5427538613,1112,186.53,2025-06-09,2025-06-10,Buy,HDFC Custodian,BRK001
BKR004028,EO5825311216,7362,358.2,2025-03-17,2025-03-19,Buy,Northern Trust,BRK002
BKR004029,VL9116641550,1246,275.67,2025-03-30,2025-03-31,Buy,BNY Mellon,BRK003
BKR004030,XM6382025939,1994,87.62,2025-04-26,2025-04-29,Sell,BNY Mellon,BRK004
BKR004031,XI6886482643,2555,146.45,2025-05-28,2025-05-30,Sell,Northern Trust,BRK002
BKR004032,RR2696620339,4425,955.06,2025-03-28,2025-03-29,Buy,BNY Mellon,BRK003
BKR004033,MB3728189804,1967,599.32,2025-02-09,2025-02-10,Buy,HDFC Custodian,BRK004
BKR004034,JJ1080400552,7154,167.99,2025-04-18,2025-04-19,Buy,Northern Trust,BRK001
BKR004035,EJ4398465671,7901,114.47,2025-03-15,2025-03-16,Buy,HDFC Custodian,BRK001
BKR004036,SO6752939385,1898,150.5,2025-05-09,2025-05-12,Buy,Northern Trust,BRK003
BKR004037,YX8155023302,8063,683.87,2025-01-28,2025-01-30,Buy,State Street,BRK002
BKR004038,UA9268909637,8268,144.96,2025-02-17,2025-02-20,Sell,State Street,BRK002
BKR004039,BE0731304726,5493,409.01,2025-03-03,2025-03-05,Buy,State Street,BRK003
BKR004040,TL0162529253,6572,221.25,2025-01-07,2025-01-09,Sell,Northern Trust,BRK002
BKR004041,RY6170752670,3567,177.17,2025-04-22,2025-04-23,Buy,HDFC Custodian,BRK001
BKR004042,OZ2505582939,9791,713.38,2025-04-13,2025-04-14,Buy,State Street,BRK003
BKR004043,HP5281954495,6951,532.35,2025-02-16,2025-02-19,Sell,State Street,BRK001
BKR004044,NB9287540786,3815,486.06,2025-06-15,2025-06-17,Buy,State Street,BRK001
BKR004045,QF9275680564,6949,140.83,2025-04-05,2025-04-06,Sell,HDFC Custodian,BRK004
BKR004046,VK4920367023,821,485.81,2024-12-31,2025-01-02,Buy,Northern Trust,BRK003
BKR004047,CY0118958624,6845,185.6,2024-12-28,2024-12-29,Sell,Northern Trust,BRK004
BKR004048,RS9929192022,734,993.68,2025-01-27,2025-01-29,Sell,HDFC Custodian,BRK004
BKR004049,QR9956359653,7767,644.68,2025-06-12,2025-06-13,Buy,HDFC Custodian,BRK004
BKR004050,FC4284859510,373,780.56,2025-05-18,2025-05-21,Buy,Northern Trust,BRK002
BKR004051,VF0789218937,5450,733.51,2025-06-11,2025-06-13,Sell,Northern Trust,BRK002
BKR004052,CL5446286163,1857,902.31,2025-01-15,2025-01-16,Buy,Northern Trust,BRK001
BKR004053,WF8571352244,969,276.12,2025-04-24,2025-04-26,Buy,BNY Mellon,BRK004
BKR004054,TR4597812075,9919,852.85,2025-05-03,2025-05-04,Buy,HDFC Custodian,BRK002
BKR004055,WG9202779990,3320,66.87,2025-05-27,2025-05-28,Buy,HDFC Custodian,BRK002
BKR004056,ZB1518491411,8329,516.71,2025-05-08,2025-05-11,Buy,Northern Trust,BRK002
BKR004057,DL8574815770,5541,617.12,2025-04-20,2025-04-22,Buy,State Street,BRK002
BKR004058,WO0813312887,307,398.46,2025-01-17,2025-01-20,Sell,HDFC Custodian,BRK002
BKR004059,RY3642290641,724,432.92,2025-05-17,2025-05-18,Buy,HDFC Custodian,BRK004
BKR004060,EJ2660864315,9205,504.06,2025-04-24,2025-04-26,Sell,BNY Mellon,BRK001
BKR004061,QZ1538561901,8901,995.15,2025-06-07,2025-06-09,Buy,BNY Mellon,BRK002
BKR004062,QT6642841647,2866,234.28,2025-04-21,2025-04-24,Buy,State Street,BRK002
BKR004063,RO9884571702,4737,886.8,2025-02-25,2025-02-26,Buy,BNY Mellon,BRK001
BKR004064,OV6710699545,5996,530.5,2025-04-26,2025-04-29,Buy,State Street,BRK004
BKR004065,TP1092474152,7765,324.58,2025-03-18,2025-03-19,Sell,BNY Mellon,BRK003
BKR004066,LN9948943969,8465,456.84,2025-04-21,2025-04-23,Buy,HDFC Custodian,BRK001
BKR004067,VN9169446988,1823,315.84,2025-05-15,2025-05-18,Sell,HDFC Custodian,BRK003
BKR004068,UO3673526582,330,655.67,2025-05-14,2025-05-16,Buy,State Street,BRK002
BKR004069,EX1473831271,2415,953.77,2025-05-27,2025-05-29,Sell,State Street,BRK003
BKR004070,IE7620243423,6742,145.99,2024-12-27,2024-12-30,Sell,Northern Trust,BRK003
BKR004071,TI7423729313,5862,957.33,2025-05-03,2025-05-05,Buy,Northern Trust,BRK001
BKR004072,XC2569753421,5137,286.24,2025-06-10,2025-06-13,Sell,HDFC Custodian,BRK002
BKR004073,SX2653069339,7116,443.41,2025-05-04,2025-05-05,Buy,Northern Trust,BRK001
BKR004074,YO8362928969,5116,453.97,2025-05-04,2025-05-05,Sell,State Street,BRK004
BKR004075,NI7862627359,3591,926.25,2025-01-08,2025-01-09,Sell,HDFC Custodian,BRK004
BKR004076,GW5436121364,8915,959.2,2025-04-28,2025-05-01,Sell,Northern Trust,BRK003
BKR004077,CK4520721018,6508,908.96,2025-06-15,2025-06-17,Buy,State Street,BRK001
BKR004078,SD8195228120,4783,723.44,2025-01-24,2025-01-26,Sell,Northern Trust,BRK002
BKR004079,QO9744440337,8885,470.37,2025-01-19,2025-01-20,Buy,State Street,BRK001
BKR004080,MC8248670200,4267,505.74,2025-02-23,2025-02-26,Buy,State Street,BRK002
BKR004081,WI4745370180,7198,993.56,2025-01-15,2025-01-18,Sell,HDFC Custodian,BRK002
BKR004082,JY9501010661,5238,610.19,2025-05-15,2025-05-16,Sell,Northern Trust,BRK001
BKR004083,BD6817093148,7263,319.92,2025-01-24,2025-01-25,Buy,BNY Mellon,BRK001
BKR004084,GY0888534497,6487,750.39,2025-02-02,2025-02-03,Buy,State Street,BRK004
BKR004085,ZC0740371723,914,117.8,2025-05-27,2025-05-28,Buy,Northern Trust,BRK002
BKR004086,ZV4906779430,8581,945.37,2025-01-31,2025-02-01,Sell,HDFC Custodian,BRK002
BKR004087,KS2821348321,4685,763.01,2025-01-27,2025-01-28,Sell,HDFC Custodian,BRK002
BKR004088,KQ5973265753,2948,106.97,2025-02-09,2025-02-12,Sell,Northern Trust,BRK004
BKR004089,UV1597260079,8400,494.03,2025-06-10,2025-06-13,Sell,BNY Mellon,BRK003
BKR004090,PE6241856119,8834,348.3,2025-04-05,2025-04-08,Buy,Northern Trust,BRK004
BKR004091,NL1893833515,2806,777.77,2025-04-10,2025-04-13,Sell,BNY Mellon,BRK002
BKR004092,BZ9497046414,655,662.19,2024-12-21,2024-12-23,Buy,Northern Trust,BRK002
BKR004093,SN9745634392,4950,796.39,2025-06-06,2025-06-07,Sell,BNY Mellon,BRK002
BKR004094,SE7625902464,9289,637.34,2025-06-07,2025-06-08,Buy,State Street,BRK002
BKR004095,FM1548631506,3092,575.95,2025-05-10,2025-05-12,Sell,State Street,BRK004
BKR004096,ZF3224006091,1916,943.73,2025-04-21,2025-04-22,Sell,BNY Mellon,BRK003
BKR004097,VN4028775448,290,286.94,2025-03-14,2025-03-16,Sell,HDFC Custodian,BRK002
BKR004098,SR9831531842,3956,349.31,2025-01-16,2025-01-17,Buy,Northern Trust,BRK003
BKR004099,YV3605370294,2030,683.45,2025-01-15,2025-01-17,Sell,HDFC Custodian,BRK003
BKR004100,YJ0185933860,3332,880.03,2025-05-08,2025-05-11,Buy,State Street,BRK003
BKR004101,AF1375671614,7666,503.64,2025-03-10,2025-03-13,Sell,Northern Trust,BRK001
BKR004102,RR5715365229,1051,800.89,2025-03-18,2025-03-21,Buy,HDFC Custodian,BRK001
BKR004103,LJ0292779131,1275,160.12,2025-01-08,2025-01-09,Sell,BNY Mellon,BRK003
BKR004104,HD0536253814,6498,429.47,2025-06-09,2025-06-12,Buy,HDFC Custodian,BRK004
BKR004105,JP3789231107,300,394.62,2025-01-31,2025-02-03,Buy,BNY Mellon,BRK001
BKR004106,MR2297560294,8777,970.51,2025-04-02,2025-04-04,Buy,State Street,BRK003
BKR004107,TF9985291861,9026,734.42,2025-01-29,2025-02-01,Buy,HDFC Custodian,BRK003
BKR004108,YU2115151975,3494,568.08,2025-04-05,2025-04-07,Sell,BNY Mellon,BRK002
BKR004109,XT0917917101,107,528.44,2024-12-26,2024-12-27,Buy,BNY Mellon,BRK004
BKR004110,KV6932183665,1225,713.06,2025-02-22,2025-02-23,Buy,HDFC Custodian,BRK003
BKR004111,HY9205988852,9881,939.23,2025-04-27,2025-04-30,Buy,BNY Mellon,BRK003
BKR004112,ZL0849555049,6205,85.52,2025-03-28,2025-03-31,Sell,State Street,BRK001
BKR004113,LE8784575984,9352,391.12,2025-04-17,2025-04-20,Buy,Northern Trust,BRK002
BKR004114,HN1074427424,5975,814.45,2025-03-27,2025-03-28,Sell,State Street,BRK001
BKR004115,FA8395039909,4288,74.8,2025-04-23,2025-04-25,Sell,State Street,BRK001
BKR004116,WZ3630676230,9732,240.31,2025-02-07,2025-02-10,Sell,HDFC Custodian,BRK001
BKR004117,UI3177934329,4133,421.09,2025-01-10,2025-01-11,Sell,State Street,BRK002
BKR004118,QW0468896617,5897,583.38,2025-06-11,2025-06-14,Buy,BNY Mellon,BRK004
BKR004119,ON6610518982,5720,831.33,2025-03-07,2025-03-10,Buy,HDFC Custodian,BRK002
BKR004120,WA5444230446,8019,225.28,2025-02-11,2025-02-13,Buy,State Street,BRK003
BKR004121,NX2545552118,9396,135.23,2025-02-19,2025-02-22,Sell,HDFC Custodian,BRK003
BKR004122,PR4795581119,4680,311.75,2025-01-22,2025-01-23,Buy,State Street,BRK004
BKR004123,SY3629208854,9317,573.15,2025-02-26,2025-02-28,Buy,BNY Mellon,BRK002
BKR004124,IB2693697379,9871,140.68,2025-01-14,2025-01-15,Sell,BNY Mellon,BRK003
BKR004125,JQ2982223036,5643,425.34,2025-04-24,2025-04-27,Buy,HDFC Custodian,BRK004
BKR004126,OA2209455873,6386,543.6,2025-01-14,2025-01-16,Sell,Northern Trust,BRK002
BKR004127,TE6079760616,4733,382.82,2025-05-24,2025-05-26,Sell,BNY Mellon,BRK002
BKR004128,BD9073062135,5812,149.75,2024-12-28,2024-12-31,Buy,HDFC Custodian,BRK002
BKR004129,NY6345216716,9040,783.07,2025-05-16,2025-05-19,Sell,HDFC Custodian,BRK004
BKR004130,WH4488947988,1188,217.05,2025-03-10,2025-03-13,Buy,HDFC Custodian,BRK003
BKR004131,AC9382208416,8937,154.72,2025-05-26,2025-05-27,Buy,State Street,BRK001
BKR004132,AD5692721604,7541,513.04,2025-04-04,2025-04-06,Buy,Northern Trust,BRK004
BKR004133,GN4713114499,5045,730.56,2025-02-09,2025-02-12,Buy,BNY Mellon,BRK004
BKR004134,DB8319119521,1508,839.91,2025-04-01,2025-04-02,Sell,HDFC Custodian,BRK004
BKR004135,AW0993705129,1729,979.15,2025-02-21,2025-02-22,Sell,Northern Trust,BRK004
BKR004136,DO3005681922,7705,128.32,2025-05-18,2025-05-19,Sell,State Street,BRK003
BKR004137,ZH4208386672,7198,434.68,2025-04-16,2025-04-19,Buy,HDFC Custodian,BRK002
BKR004138,YV3136120156,5933,570.37,2025-01-25,2025-01-28,Sell,BNY Mellon,BRK004
BKR004139,QF1877936178,8002,771.28,2025-05-30,2025-05-31,Buy,Northern Trust,BRK003
BKR004140,GH7906437237,5944,998.53,2025-02-27,2025-03-02,Sell,State Street,BRK003
BKR004141,CW7866950320,4826,368.58,2025-04-01,2025-04-03,Sell,State Street,BRK002
BKR004142,OZ7046308812,2798,186.17,2025-01-11,2025-01-12,Buy,HDFC Custodian,BRK004
BKR004143,CB9073987007,4676,757.93,2025-01-16,2025-01-19,Buy,State Street,BRK004
BKR004144,BH4709341637,3688,928.22,2025-06-06,2025-06-07,Sell,Northern Trust,BRK004
BKR004145,DI7310302670,1985,463.56,2025-01-08,2025-01-10,Sell,BNY Mellon,BRK003
BKR004146,OZ7880093320,3283,970.29,2024-12-28,2024-12-29,Sell,HDFC Custodian,BRK003
BKR004147,HN4215646113,5582,551.82,2025-03-18,2025-03-20,Sell,Northern Trust,BRK003
BKR004148,EF0207047467,3315,360.48,2025-05-22,2025-05-23,Buy,State Street,BRK003
BKR004149,MS0927924535,1840,93.37,2025-04-20,2025-04-22,Sell,Northern Trust,BRK003
BKR004150,XM1202063388,858,168.21,2025-04-11,2025-04-12,Sell,Northern Trust,BRK002
BKR004151,JS5678482814,8936,756.55,2025-01-16,2025-01-18,Sell,Northern Trust,BRK004
BKR004152,KJ0532472430,5677,240.32,2025-04-15,2025-04-16,Buy,BNY Mellon,BRK004
BKR004153,AP8012088990,5137,535.32,2025-05-29,2025-05-31,Buy,Northern Trust,BRK001
BKR004154,LU8432799401,3863,787.69,2025-04-17,2025-04-18,Buy,BNY Mellon,BRK002
BKR004155,FF8677400347,1499,748.07,2025-04-05,2025-04-06,Sell,HDFC Custodian,BRK001
BKR004156,SN7287560285,1902,674.82,2025-06-06,2025-06-07,Sell,HDFC Custodian,BRK001
BKR004157,KA8166052621,8221,436.29,2025-05-14,2025-05-16,Buy,State Street,BRK003
BKR004158,YT0493792566,3321,463.04,2025-04-16,2025-04-19,Buy,Northern Trust,BRK002
BKR004159,VU4066221407,803,625.13,2025-05-17,2025-05-20,Buy,BNY Mellon,BRK002
