common_trade_id,trade_id,isin,quantity,price,trade_date,settlement_date,side,counter_party,broker_id,source
P8858K,CST770650,VN9169446988,1823,315.84,15-05-2025,18-05-2025,Sell,HDFC Custodian,BRK003,Custodian
T9773I,CST887104,FH9838189699,7971,424.04,14-05-2025,16-05-2025,Sell,Clark Ltd,BRK002,Custodian
Z6706T,CST177291,EX1473831271,2415,953.77,27-05-2025,29-05-2025,Sell,State Street,BRK003,Custodian
G4483I,CST433549,IE7620243423,6742,145.99,27-12-2024,30-12-2024,Sell,Northern Trust,BRK003,Custodian
A3297Z,CST251145,TI7423729313,5319,957.33,03-05-2025,05-05-2025,Buy,Northern Trust,BRK001,Custodian
Z5396Z,CST199822,XC2569753421,5137,286.24,10-06-2025,13-06-2025,Sell,HDFC Custodian,BRK002,Custodian
K1078U,CST507505,SX2653069339,7116,443.41,04-05-2025,05-05-2025,Buy,Northern Trust,BRK001,Custodian
P9457D,CST447971,CT6002778061,609,516.97,04-05-2025,05-05-2025,Buy,West-Russell,BRK004,Custodian
N4400R,CST934939,NI7862627359,3591,926.25,08-01-2025,09-01-2025,Sell,HDFC Custodian,BRK004,Custodian
I7865B,CST974462,GW5436121364,8915,959.2,28-04-2025,01-05-2025,Sell,Northern Trust,BRK003,Custodian
N5372F,CST408750,CK4520721018,6508,908.96,15-06-2025,17-06-2025,Buy,State Street,BRK001,Custodian
C9750W,CST683369,QS8457362208,3062,296.19,24-01-2025,26-01-2025,Buy,Martinez LLC,BRK002,Custodian
P6239G,CST541448,QO9744440337,8885,470.37,19-01-2025,20-01-2025,Buy,State Street,BRK001,Custodian
N6479D,CST261970,MC8248670200,4267,505.74,23-02-2025,26-02-2025,Buy,State Street,BRK002,Custodian
P2628U,CST730826,WI4745370180,5328,993.56,15-01-2025,18-01-2025,Sell,HDFC Custodian,BRK002,Custodian
X1949M,CST714442,JY9501010661,5238,610.19,15-05-2025,16-05-2025,Sell,Northern Trust,BRK001,Custodian
E1454C,CST487821,BD6817093148,7263,319.92,24-01-2025,25-01-2025,Buy,BNY Mellon,BRK001,Custodian
W2864E,CST682694,GY0888534497,6487,750.39,02-02-2025,03-02-2025,Buy,State Street,BRK004,Custodian
X2395D,CST306851,HT3120182388,1423,642.91,27-05-2025,28-05-2025,Sell,Hayes PLC,BRK002,Custodian
H2128H,CST192939,SM7919046876,2768,564.74,31-01-2025,01-02-2025,Buy,Griffin and Sons,BRK002,Custodian
V1511R,CST254028,KS2821348321,4685,763.01,27-01-2025,28-01-2025,Sell,HDFC Custodian,BRK002,Custodian
S6419R,CST905954,KQ5973265753,2116,106.97,09-02-2025,12-02-2025,Sell,Northern Trust,BRK004,Custodian
Q4219K,CST127110,UV1597260079,8400,494.03,10-06-2025,13-06-2025,Sell,BNY Mellon,BRK003,Custodian
S9609V,CST146533,CE7165595766,6351,237.64,05-04-2025,08-04-2025,Sell,"Sherman, Harrison and Fry",BRK004,Custodian
I7956P,CST613856,NL1893833515,2806,777.77,10-04-2025,13-04-2025,Sell,BNY Mellon,BRK002,Custodian
E1683H,CST277147,BZ9497046414,508,662.19,21-12-2024,23-12-2024,Buy,Northern Trust,BRK002,Custodian
P6885O,CST517336,SN9745634392,4950,796.39,06-06-2025,07-06-2025,Sell,BNY Mellon,BRK002,Custodian
X6448L,CST401114,SE7625902464,6905,637.34,07-06-2025,08-06-2025,Buy,State Street,BRK002,Custodian
Q7508X,CST208420,FM1548631506,3092,575.95,10-05-2025,12-05-2025,Sell,State Street,BRK004,Custodian
G6533Y,CST556070,ZF3224006091,1916,943.73,21-04-2025,22-04-2025,Sell,BNY Mellon,BRK003,Custodian
H2128V,CST325996,MY5310430124,9050,243.38,14-03-2025,16-03-2025,Buy,"Wiley, Gardner and Wood",BRK002,Custodian
R4657Y,CST310387,SR9831531842,3956,349.31,16-01-2025,17-01-2025,Buy,Northern Trust,BRK003,Custodian
I8792H,CST890669,YV3605370294,2030,683.45,15-01-2025,17-01-2025,Sell,HDFC Custodian,BRK003,Custodian
P2109S,CST798067,YJ0185933860,3332,880.03,08-05-2025,11-05-2025,Buy,State Street,BRK003,Custodian
K9737H,CST499084,AF1375671614,7666,503.64,10-03-2025,13-03-2025,Sell,Northern Trust,BRK001,Custodian
O2342E,CST257023,RR5715365229,1051,800.89,18-03-2025,21-03-2025,Buy,HDFC Custodian,BRK001,Custodian
A2212W,CST244542,LJ0292779131,1275,160.12,08-01-2025,09-01-2025,Sell,BNY Mellon,BRK003,Custodian
Y7081H,CST776616,HD0536253814,6498,429.47,09-06-2025,12-06-2025,Buy,HDFC Custodian,BRK004,Custodian
C8581Q,CST188761,JP3789231107,300,394.62,31-01-2025,03-02-2025,Buy,BNY Mellon,BRK001,Custodian
C4712W,CST251306,MR2297560294,8777,970.51,02-04-2025,04-04-2025,Buy,State Street,BRK003,Custodian
O2048M,CST398968,TF9985291861,9026,734.42,29-01-2025,01-02-2025,Buy,HDFC Custodian,BRK003,Custodian
O1952H,CST808224,YU2115151975,3494,568.08,05-04-2025,07-04-2025,Sell,BNY Mellon,BRK002,Custodian
W7003Q,CST319832,XT0917917101,107,528.44,26-12-2024,27-12-2024,Buy,BNY Mellon,BRK004,Custodian
F7563O,CST209793,KV6932183665,1112,713.06,22-02-2025,23-02-2025,Buy,HDFC Custodian,BRK003,Custodian
C1594W,CST979862,HY9205988852,9881,939.23,27-04-2025,30-04-2025,Buy,BNY Mellon,BRK003,Custodian
J1205U,CST345157,ZL0849555049,6205,85.52,28-03-2025,31-03-2025,Sell,State Street,BRK001,Custodian
I4691C,CST741956,LE8784575984,9352,391.12,17-04-2025,20-04-2025,Buy,Northern Trust,BRK002,Custodian
W5748A,CST392798,HN1074427424,5975,814.45,27-03-2025,28-03-2025,Sell,State Street,BRK001,Custodian
W6341N,CST408663,FA8395039909,4288,74.8,23-04-2025,25-04-2025,Sell,State Street,BRK001,Custodian
X9542E,CST770629,WZ3630676230,9732,240.31,07-02-2025,10-02-2025,Sell,HDFC Custodian,BRK001,Custodian
P2956N,CST455456,UI3177934329,4133,421.09,10-01-2025,11-01-2025,Sell,State Street,BRK002,Custodian
N4479E,CST568047,QW0468896617,5897,583.38,11-06-2025,14-06-2025,Buy,BNY Mellon,BRK004,Custodian
A7120V,CST672545,ON6610518982,5720,831.33,07-03-2025,10-03-2025,Buy,HDFC Custodian,BRK002,Custodian
I1733N,CST221551,WA5444230446,8019,225.28,11-02-2025,13-02-2025,Buy,State Street,BRK003,Custodian
G7063H,CST670061,NX2545552118,9396,135.23,19-02-2025,22-02-2025,Sell,HDFC Custodian,BRK003,Custodian
E1877X,CST779623,PR4795581119,3595,311.75,22-01-2025,23-01-2025,Buy,State Street,BRK004,Custodian
J2382P,CST503242,SY3629208854,8627,573.15,26-02-2025,28-02-2025,Buy,BNY Mellon,BRK002,Custodian
E9743N,CST860659,IB2693697379,9871,140.68,14-01-2025,15-01-2025,Sell,BNY Mellon,BRK003,Custodian
R3630X,CST746041,JQ2982223036,5643,425.34,24-04-2025,27-04-2025,Buy,HDFC Custodian,BRK004,Custodian
N1237P,CST199321,EI8895080620,8968,990.46,14-01-2025,16-01-2025,Buy,"Hunter, Simmons and Bates",BRK002,Custodian
T9599T,CST876635,TE6079760616,4733,382.82,24-05-2025,26-05-2025,Sell,BNY Mellon,BRK002,Custodian
V5597L,CST938675,BD9073062135,5474,149.75,28-12-2024,31-12-2024,Buy,HDFC Custodian,BRK002,Custodian
I4542K,CST589431,NY6345216716,9040,783.07,16-05-2025,19-05-2025,Sell,HDFC Custodian,BRK004,Custodian
P1934F,CST764471,WH4488947988,1188,217.05,10-03-2025,13-03-2025,Buy,HDFC Custodian,BRK003,Custodian
A4820N,CST120840,AC9382208416,7402,154.72,26-05-2025,27-05-2025,Buy,State Street,BRK001,Custodian
L5498T,CST393443,AD5692721604,7541,513.04,04-04-2025,06-04-2025,Buy,Northern Trust,BRK004,Custodian
B2489W,CST552475,GN4713114499,5045,730.56,09-02-2025,12-02-2025,Buy,BNY Mellon,BRK004,Custodian
Z9511I,CST232498,DB8319119521,1508,839.91,01-04-2025,02-04-2025,Sell,HDFC Custodian,BRK004,Custodian
E7634E,CST169533,AW0993705129,1729,979.15,21-02-2025,22-02-2025,Sell,Northern Trust,BRK004,Custodian
X2900C,CST348106,DO3005681922,5435,128.32,18-05-2025,19-05-2025,Sell,State Street,BRK003,Custodian
L3539X,CST880411,ZH4208386672,7198,434.68,16-04-2025,19-04-2025,Buy,HDFC Custodian,BRK002,Custodian
F9631E,CST533900,YV3136120156,4411,570.37,25-01-2025,28-01-2025,Sell,BNY Mellon,BRK004,Custodian
A3579C,CST903915,QF1877936178,8002,771.28,30-05-2025,31-05-2025,Buy,Northern Trust,BRK003,Custodian
N3626M,CST423607,GH7906437237,5944,998.53,27-02-2025,02-03-2025,Sell,State Street,BRK003,Custodian
T8414E,CST580897,QY1815661019,2958,82.69,01-04-2025,03-04-2025,Buy,"Wright, Werner and Barrett",BRK002,Custodian
U3875I,CST487879,OZ7046308812,2798,186.17,11-01-2025,12-01-2025,Buy,HDFC Custodian,BRK004,Custodian
N8468P,CST856238,MF5615210029,2240,245.36,16-01-2025,19-01-2025,Sell,Montgomery-Bryan,BRK004,Custodian
L5953U,CST245681,BH4709341637,3688,928.22,06-06-2025,07-06-2025,Sell,Northern Trust,BRK004,Custodian
V2538K,CST868316,DI7310302670,1985,463.56,08-01-2025,10-01-2025,Sell,BNY Mellon,BRK003,Custodian
F7354U,CST890175,II3873988918,6691,179.65,28-12-2024,29-12-2024,Buy,Joseph-Adams,BRK003,Custodian
D8724T,CST878789,HN4215646113,5582,551.82,18-03-2025,20-03-2025,Sell,Northern Trust,BRK003,Custodian
Z6682T,CST488947,DY6039034404,1958,681.24,22-05-2025,23-05-2025,Sell,Griffith-Hughes,BRK003,Custodian
Q5737U,CST239423,MS0927924535,1840,93.37,20-04-2025,22-04-2025,Sell,Northern Trust,BRK003,Custodian
O4491T,CST725646,GA3756501373,8882,150.63,11-04-2025,12-04-2025,Buy,Freeman-Duncan,BRK002,Custodian
G8519U,CST366298,JS5678482814,8936,756.55,16-01-2025,18-01-2025,Sell,Northern Trust,BRK004,Custodian
T4410J,CST103197,KJ0532472430,4991,240.32,15-04-2025,16-04-2025,Buy,BNY Mellon,BRK004,Custodian
G4650K,CST801337,QY4692136339,8825,862.47,29-05-2025,31-05-2025,Sell,"Hoover, Smith and Fox",BRK001,Custodian
J5000O,CST956698,BM9145764600,6272,325.37,17-04-2025,18-04-2025,Sell,Garcia-Russell,BRK002,Custodian
N7627S,CST381834,MV9003883865,7897,53.77,05-04-2025,06-04-2025,Buy,"Williams, Elliott and Bailey",BRK001,Custodian
D7193H,CST488268,SN7287560285,1902,674.82,06-06-2025,07-06-2025,Sell,HDFC Custodian,BRK001,Custodian
T4883T,CST326853,KA8166052621,8221,436.29,14-05-2025,16-05-2025,Buy,State Street,BRK003,Custodian
V2048K,CST880671,QD7682032466,1440,629.44,16-04-2025,19-04-2025,Sell,"Johns, Phillips and Sherman",BRK002,Custodian
N6963F,CST256963,VU4066221407,803,625.13,17-05-2025,20-05-2025,Buy,BNY Mellon,BRK002,Custodian
I3364Z,CST689779,ED1795695985,7336,361.2,09-02-2025,11-02-2025,Sell,BNY Mellon,BRK003,Custodian
N6475R,CST364603,HR0107255200,664,241.12,24-02-2025,27-02-2025,Buy,Northern Trust,BRK003,Custodian
O3936C,CST269046,XF3240847818,3222,829,18-02-2025,20-02-2025,Buy,Northern Trust,BRK004,Custodian
J4609I,CST354134,OX0521956475,6998,449.49,27-12-2024,28-12-2024,Buy,Northern Trust,BRK004,Custodian
G1091F,CST234485,EP7057092555,856,922.25,07-05-2025,08-05-2025,Buy,Northern Trust,BRK001,Custodian
T6988V,CST678272,OH9088943125,5802,339.73,21-04-2025,22-04-2025,Sell,BNY Mellon,BRK004,Custodian
Q4098X,CST621923,DE4148759530,5056,917.41,01-06-2025,04-06-2025,Sell,Northern Trust,BRK003,Custodian
G6070N,CST150374,QZ4435744554,9949,121.31,26-04-2025,27-04-2025,Sell,State Street,BRK001,Custodian
A9591S,CST305209,ZJ0656520741,3755,874.17,25-01-2025,26-01-2025,Buy,"Conway, Davis and Lee",BRK001,Custodian
R3791A,CST541654,WZ9804584914,1095,563.43,28-02-2025,01-03-2025,Buy,HDFC Custodian,BRK004,Custodian
R5542Q,CST980077,SH5695203909,3234,845.28,03-02-2025,04-02-2025,Sell,BNY Mellon,BRK003,Custodian
K2295F,CST121838,UB0710728593,454,373.59,22-03-2025,25-03-2025,Sell,State Street,BRK003,Custodian
A1373H,CST264657,FY6759851813,8173,686.66,06-05-2025,08-05-2025,Sell,Northern Trust,BRK002,Custodian
F6319E,CST636843,DB5070710132,541,505.59,11-05-2025,13-05-2025,Sell,Northern Trust,BRK004,Custodian
N2840G,CST109334,QS6120832325,2717,315.6,30-01-2025,01-02-2025,Buy,State Street,BRK002,Custodian
X6725J,CST612073,JQ3992711401,1615,415.05,01-06-2025,03-06-2025,Sell,State Street,BRK002,Custodian
I8826J,CST810889,YI4116170804,886,179.44,13-01-2025,16-01-2025,Sell,HDFC Custodian,BRK003,Custodian
V2845W,CST102396,IB2907798217,2894,75.4,30-04-2025,02-05-2025,Buy,Northern Trust,BRK001,Custodian
O3398D,CST308419,VK0871034753,3743,866.23,27-04-2025,30-04-2025,Sell,"Owens, Beck and Duncan",BRK001,Custodian
Z1936Y,CST572676,BD6084175368,3766,108.18,02-04-2025,05-04-2025,Sell,Northern Trust,BRK001,Custodian
P2049K,CST909040,PV3887461060,2282,703.53,18-04-2025,21-04-2025,Sell,Northern Trust,BRK004,Custodian
M5134N,CST294203,BX8347363551,2422,920.84,26-03-2025,29-03-2025,Sell,HDFC Custodian,BRK003,Custodian
R6015S,CST533777,HC4725955792,4594,196.96,15-05-2025,16-05-2025,Buy,HDFC Custodian,BRK001,Custodian
L9345Q,CST160508,FM7656928157,5749,456.84,19-01-2025,22-01-2025,Sell,HDFC Custodian,BRK004,Custodian
I6950S,CST111799,DF4978977775,5193,778.84,09-05-2025,12-05-2025,Sell,State Street,BRK001,Custodian
K5254W,CST769947,XK7562214892,8074,74.08,03-01-2025,06-01-2025,Sell,HDFC Custodian,BRK001,Custodian
V9155J,CST163390,JW8945987738,1283,938,28-05-2025,30-05-2025,Buy,HDFC Custodian,BRK003,Custodian
X6431B,CST468900,CE0824327778,6087,85.74,01-06-2025,04-06-2025,Buy,Franklin-Fox,BRK003,Custodian
K7474H,CST361320,WP4312500215,7788,717.05,14-02-2025,16-02-2025,Sell,BNY Mellon,BRK001,Custodian
O3544M,CST509769,TK2110251042,4634,857.48,23-04-2025,26-04-2025,Buy,State Street,BRK002,Custodian
S7811M,CST621056,CY5929082787,9583,806.02,31-01-2025,03-02-2025,Sell,State Street,BRK002,Custodian
Z1581L,CST198716,VW0454473608,2061,931.71,31-12-2024,01-01-2025,Buy,"Carrillo, Neal and Mendoza",BRK001,Custodian
C4707P,CST465814,GR7533731036,9650,581.65,02-03-2025,05-03-2025,Buy,Evans Group,BRK002,Custodian
I6379O,CST204329,YD8625156615,96,295.01,15-05-2025,18-05-2025,Sell,HDFC Custodian,BRK002,Custodian
N1168N,CST905018,SZ2801121245,2236,342.64,07-04-2025,09-04-2025,Sell,HDFC Custodian,BRK004,Custodian
D6037L,CST691717,PD9028091448,3242,384.11,27-05-2025,29-05-2025,Buy,BNY Mellon,BRK003,Custodian
D7512L,CST166806,XJ1007383490,1606,633.55,15-01-2025,18-01-2025,Sell,State Street,BRK004,Custodian
M3693B,CST233237,MU5119745127,8093,515.76,23-01-2025,25-01-2025,Sell,State Street,BRK003,Custodian
B7389M,CST646554,VT8113708998,4669,717.05,03-04-2025,04-04-2025,Buy,"Gomez, Long and Cunningham",BRK001,Custodian
H5724F,CST301333,GZ3358620191,4592,806.98,22-01-2025,25-01-2025,Buy,HDFC Custodian,BRK001,Custodian
S8135C,CST552200,VS7179216514,5073,281.2,27-03-2025,28-03-2025,Buy,Northern Trust,BRK001,Custodian
G4822L,CST593751,BV8658267696,8330,661.39,01-02-2025,02-02-2025,Sell,Northern Trust,BRK002,Custodian
X6046F,CST823305,TV3052827967,4425,268.34,08-02-2025,10-02-2025,Buy,HDFC Custodian,BRK002,Custodian
Z2422L,CST793049,JY9818581561,1295,110.65,05-01-2025,08-01-2025,Buy,HDFC Custodian,BRK001,Custodian
V8843T,CST687304,OG4330615296,9727,714.52,07-05-2025,08-05-2025,Buy,HDFC Custodian,BRK003,Custodian
U7121J,CST185273,PW6335099767,4795,829.72,13-01-2025,15-01-2025,Sell,State Street,BRK002,Custodian
H6169Z,CST626425,SD2299314771,6912,885.83,05-06-2025,07-06-2025,Buy,"Mckee, Patel and Rasmussen",BRK003,Custodian
B6531X,CST620809,LR0741431536,3586,726.62,02-01-2025,03-01-2025,Sell,HDFC Custodian,BRK004,Custodian
D6087H,CST417088,WT4940973196,1717,430.6,09-04-2025,12-04-2025,Sell,HDFC Custodian,BRK001,Custodian
A2093R,CST996851,EM5877875498,9964,98.18,17-01-2025,20-01-2025,Sell,State Street,BRK002,Custodian
P4224H,CST525914,HU5874179735,8420,693.24,08-06-2025,10-06-2025,Sell,BNY Mellon,BRK001,Custodian
V4191V,CST279817,BM4261228813,4252,897.15,25-03-2025,26-03-2025,Sell,BNY Mellon,BRK003,Custodian
J7085R,CST935081,CA5358348711,6411,294.39,10-03-2025,13-03-2025,Buy,HDFC Custodian,BRK002,Custodian
D3365Y,CST319390,SM2364177308,5388,169.35,17-05-2025,18-05-2025,Buy,Northern Trust,BRK004,Custodian
L3390L,CST134358,IX0479950703,4861,65.31,25-02-2025,27-02-2025,Buy,State Street,BRK002,Custodian
C4630F,CST416491,VL9244768603,2651,438.36,11-02-2025,13-02-2025,Buy,Northern Trust,BRK002,Custodian
L3470T,CST239785,ZY0340745730,122,188.7,08-01-2025,11-01-2025,Sell,BNY Mellon,BRK004,Custodian
Z2911S,CST727224,AV0284972757,2965,326.58,28-03-2025,29-03-2025,Sell,BNY Mellon,BRK004,Custodian
C7173I,CST611855,XH2901274298,2141,318.3,10-05-2025,11-05-2025,Sell,Northern Trust,BRK001,Custodian
Y3738O,CST375571,LD0155729151,8282,404.01,01-01-2025,02-01-2025,Buy,Northern Trust,BRK001,Custodian
F3763L,CST711663,RN1674665846,1783,136.33,03-03-2025,04-03-2025,Sell,Jordan-Miller,BRK001,Custodian
T2696R,CST982017,YN5402218604,6367,294.17,06-03-2025,09-03-2025,Sell,Northern Trust,BRK003,Custodian
N3723D,CST706681,RN6810371526,3575,440.49,17-06-2025,18-06-2025,Buy,BNY Mellon,BRK003,Custodian
I1527B,CST805986,VK2088346110,882,407.48,08-03-2025,10-03-2025,Sell,BNY Mellon,BRK002,Custodian
F8030D,CST443596,KB6214425946,7459,301.86,28-01-2025,31-01-2025,Sell,HDFC Custodian,BRK002,Custodian
J2593A,CST962735,RU5821069893,8048,57.64,08-02-2025,10-02-2025,Sell,HDFC Custodian,BRK003,Custodian
Y3946A,CST983077,EZ0722416629,1478,636.83,26-12-2024,29-12-2024,Sell,BNY Mellon,BRK001,Custodian
N9550R,CST357104,ES1752568736,6219,826.91,06-05-2025,08-05-2025,Buy,HDFC Custodian,BRK002,Custodian
Y2343A,CST317928,QW1682846088,8378,269.93,20-04-2025,22-04-2025,Sell,State Street,BRK001,Custodian
I3746G,CST614491,YQ7070795813,3882,308.01,27-03-2025,30-03-2025,Sell,State Street,BRK001,Custodian
K8135G,CST768474,JI7164752721,3482,722.44,24-05-2025,27-05-2025,Buy,Northern Trust,BRK004,Custodian
W7536W,CST562551,SR7970195384,6323,109.41,05-06-2025,07-06-2025,Buy,State Street,BRK001,Custodian
F6764U,CST302865,MH9237919435,8066,768.91,19-02-2025,22-02-2025,Sell,BNY Mellon,BRK004,Custodian
B8410X,CST514897,UX2610488148,2292,385.24,09-06-2025,11-06-2025,Buy,Northern Trust,BRK004,Custodian
Y4557L,CST360522,WX1174421643,8471,487.9,17-06-2025,19-06-2025,Sell,State Street,BRK002,Custodian
G7065M,CST539361,MP1989955369,3107,267.98,08-06-2025,10-06-2025,Sell,BNY Mellon,BRK001,Custodian
Y1985M,CST270874,TE1503294726,8329,462.1,14-01-2025,17-01-2025,Sell,HDFC Custodian,BRK003,Custodian
J5936J,CST963112,MU9945506390,3377,846.49,22-05-2025,25-05-2025,Sell,Northern Trust,BRK003,Custodian
N2912S,CST111918,KJ6683341253,376,428.95,09-05-2025,11-05-2025,Buy,Northern Trust,BRK001,Custodian
C7780X,CST378447,KI1777740388,5472,810.92,08-03-2025,09-03-2025,Buy,State Street,BRK002,Custodian
G6791I,CST473291,SR6203198064,971,614.74,18-04-2025,21-04-2025,Sell,State Street,BRK002,Custodian
U2565J,CST994941,RY9652117213,1184,122.7,01-01-2025,02-01-2025,Buy,HDFC Custodian,BRK004,Custodian
Q6850D,CST439948,NU7505723993,3352,296.04,04-02-2025,07-02-2025,Sell,Northern Trust,BRK001,Custodian
Z6344R,CST387250,SB2551201656,8011,369.96,13-03-2025,15-03-2025,Sell,HDFC Custodian,BRK003,Custodian
L9200O,CST392353,XE6078269068,7045,93.14,20-02-2025,23-02-2025,Buy,BNY Mellon,BRK003,Custodian
O9333O,CST862702,BH7441352579,3184,102.96,14-01-2025,17-01-2025,Buy,"Hobbs, Richardson and Delgado",BRK002,Custodian
L1698J,CST490484,ML2857912312,3542,571.22,29-05-2025,30-05-2025,Buy,Mills-Cruz,BRK001,Custodian
I2174Q,CST842585,DT1618804467,4866,520.11,30-03-2025,02-04-2025,Buy,BNY Mellon,BRK003,Custodian
O3775Z,CST546405,VV8769107157,6829,466.56,12-04-2025,13-04-2025,Buy,"Mcgrath, Ramirez and Young",BRK004,Custodian
X3423P,CST924753,SL2974951312,4263,680.65,11-01-2025,13-01-2025,Sell,State Street,BRK002,Custodian
D9463E,CST593384,HC9891629813,5422,914.39,06-03-2025,08-03-2025,Buy,HDFC Custodian,BRK004,Custodian
W5821G,CST186980,SI5449015299,3833,399.26,17-02-2025,18-02-2025,Buy,Northern Trust,BRK002,Custodian
S5723F,CST824836,QL9281466324,9614,453.75,02-05-2025,03-05-2025,Buy,Johnson LLC,BRK001,Custodian
J8019A,CST135201,JD3445863057,8674,704.95,18-06-2025,21-06-2025,Buy,Lang-Hurley,BRK001,Custodian
H6081Y,CST330245,DE0464525582,6816,445.55,13-03-2025,14-03-2025,Buy,Northern Trust,BRK001,Custodian
J1551I,CST817705,JS7386675298,1407,285.24,15-03-2025,18-03-2025,Sell,Green and Sons,BRK004,Custodian
T5378J,CST356836,LX2561336232,7256,361.39,19-04-2025,21-04-2025,Buy,State Street,BRK003,Custodian
H6204A,CST752787,AW1922483476,2480,591.15,18-02-2025,19-02-2025,Buy,Northern Trust,BRK002,Custodian
Q2309F,CST167213,SU9986836087,8033,959.77,12-05-2025,13-05-2025,Sell,Northern Trust,BRK004,Custodian
K2668T,CST541375,KY6777808861,2836,959.44,03-04-2025,04-04-2025,Sell,HDFC Custodian,BRK002,Custodian
S5805K,CST789403,CO6234722782,6473,395.6,22-02-2025,24-02-2025,Sell,State Street,BRK003,Custodian
I7410G,CST510448,XP4521177585,9688,795.01,11-04-2025,13-04-2025,Buy,HDFC Custodian,BRK004,Custodian
K2643E,CST903231,NK7554226340,5883,264.82,02-02-2025,03-02-2025,Buy,Northern Trust,BRK001,Custodian
A3860K,CST265721,BQ0668667587,8747,640.19,21-12-2024,24-12-2024,Sell,BNY Mellon,BRK001,Custodian
D4316F,CST936433,QU4701034570,833,641.85,22-05-2025,23-05-2025,Sell,Northern Trust,BRK002,Custodian
J8223E,CST122593,ZJ8785693711,498,597.6,17-02-2025,19-02-2025,Buy,State Street,BRK001,Custodian
P4064W,CST861977,SW8081715540,7462,148.27,02-02-2025,04-02-2025,Sell,HDFC Custodian,BRK002,Custodian
C8146Q,CST353481,HH8024542543,3063,899.97,24-01-2025,26-01-2025,Sell,Northern Trust,BRK004,Custodian
Q8409D,CST537667,KG0329861231,9928,114.06,18-05-2025,20-05-2025,Buy,BNY Mellon,BRK002,Custodian
B1111F,CST504935,IC4962212783,8754,948.91,09-03-2025,11-03-2025,Sell,Northern Trust,BRK001,Custodian
V4363X,CST257965,FS2878790794,9629,356.07,23-03-2025,25-03-2025,Sell,"Patrick, Smith and Wheeler",BRK003,Custodian
Y2664E,CST721168,RF0374882194,651,778.76,15-04-2025,16-04-2025,Buy,HDFC Custodian,BRK002,Custodian
T3678V,CST487701,OZ4427253138,7553,662.18,30-01-2025,01-02-2025,Buy,HDFC Custodian,BRK002,Custodian
K4224S,CST833374,ZW8999631427,4649,712.47,09-06-2025,10-06-2025,Buy,Northern Trust,BRK001,Custodian
P9106E,CST221019,LC6158618080,6414,147.37,10-04-2025,11-04-2025,Buy,HDFC Custodian,BRK004,Custodian
I4136V,CST816654,PX9933266632,2163,407.77,08-04-2025,09-04-2025,Sell,BNY Mellon,BRK004,Custodian
J2057K,CST881903,XL1922304222,1801,848.8,07-06-2025,08-06-2025,Buy,BNY Mellon,BRK004,Custodian
O8447D,CST853916,MC4825981128,1686,576.52,09-04-2025,11-04-2025,Buy,HDFC Custodian,BRK002,Custodian
G8876S,CST326259,DA8213070227,1091,372.45,26-12-2024,29-12-2024,Buy,HDFC Custodian,BRK004,Custodian
B7622P,CST493791,VH5400209893,9629,442.43,17-03-2025,20-03-2025,Sell,Northern Trust,BRK003,Custodian
Y1245J,CST976902,FM9921707519,6566,208.27,10-01-2025,11-01-2025,Buy,BNY Mellon,BRK001,Custodian
Q4607H,CST212423,DA0207844721,1849,476.3,18-01-2025,21-01-2025,Sell,BNY Mellon,BRK002,Custodian
S5712W,CST132661,YA6405020626,7774,634.37,12-03-2025,14-03-2025,Sell,Northern Trust,BRK001,Custodian
M1990V,CST713719,QL5401219608,4700,339.11,29-12-2024,31-12-2024,Buy,Northern Trust,BRK001,Custodian
E5715G,CST556085,CL0688142194,2085,428.63,13-01-2025,15-01-2025,Buy,HDFC Custodian,BRK003,Custodian
